price,make,model,year,body_type,fuel_type,engine_volume,mileage,engine_cylinders,transmission,drivetrain,color
4861,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,94622.0,4.0,Automatic,FWD,Blue
34808,Hyundai,H1,2017.0,Van,Diesel,2.5,9695.0,4.0,Automatic,FWD,Silver
10976,Toyota,Prius,2008.0,Sedan,Hybrid,1.5,90472.0,4.0,Automatic,FWD,Blue
14113,Honda,Fit,2013.0,Sedan,Hybrid,1.5,99420.0,4.0,Automatic,FWD,White
14426,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,90472.0,4.0,Automatic,FWD,Blue
19444,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,22991.0,4.0,Automatic,FWD,Gold
17562,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,93206.0,4.0,Automatic,FWD,Gray
6272,Volkswagen,Jetta,2015.0,Sedan,Diesel,1.8,39639.0,4.0,Automatic,FWD,Black
43062,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,99998.0,4.0,Automatic,FWD,White
8624,Hyundai,Sonata,2013.0,Sedan,Petrol,2.0,56840.0,4.0,Automatic,FWD,White
15685,Honda,Fit,2013.0,Hatchback,Hybrid,1.5,73637.0,4.0,Automatic,FWD,White
8467,Mitsubishi,Airtrek,2003.0,SUV,Petrol,2.0,80157.0,4.0,Automatic,FWD,Black
6743,Lexus,ES 300,2013.0,Sedan,Hybrid,2.5,115920.0,4.0,Automatic,FWD,White
21410,Chevrolet,Malibu,2012.0,Sedan,Petrol,2.0,83126.0,4.0,Automatic,FWD,Black
10349,Volkswagen,Passat,2017.0,Sedan,Petrol,1.8,41707.0,4.0,Automatic,FWD,Blue
14050,Hyundai,Santa Fe,2010.0,SUV,Diesel,2.0,33004.0,4.0,Automatic,FWD,Silver
50560,Chevrolet,Captiva,2018.0,SUV,Diesel,2.0,23421.0,4.0,Automatic,FWD,Black
13338,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,61819.0,4.0,Automatic,FWD,White
28780,Hyundai,Santa Fe,2011.0,SUV,Diesel,2.0,80238.0,4.0,Automatic,FWD,Silver
6899,Chevrolet,Captiva,2008.0,SUV,Diesel,2.0,48329.0,4.0,Automatic,FWD,Silver
6899,Ford,Focus,2013.0,Hatchback,Petrol,2.0,89478.0,4.0,Automatic,FWD,Gray
15994,Toyota,Prius C,2014.0,Hatchback,Hybrid,1.5,74390.0,4.0,Automatic,FWD,White
22894,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,55303.0,4.0,Automatic,FWD,Brown
19757,Toyota,Prius C,2014.0,Hatchback,Hybrid,1.5,45361.0,4.0,Automatic,FWD,Black
5175,Subaru,Impreza,2003.0,Hatchback,Petrol,1.5,99420.0,4.0,Automatic,FWD,Red
21639,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,86371.0,4.0,Automatic,FWD,White
20610,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,121417.0,4.0,Automatic,FWD,Gray
49259,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,75429.0,4.0,Automatic,FWD,White
24148,Hyundai,Sonata,2014.0,Sedan,Petrol,2.0,32787.0,4.0,Automatic,FWD,Black
47512,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,89685.0,4.0,Automatic,FWD,White
6899,Nissan,Note,2006.0,Hatchback,Petrol,1.5,74565.0,4.0,Automatic,FWD,Gray
17249,Ford,Fusion,2015.0,Sedan,Hybrid,2.0,91963.0,4.0,Automatic,FWD,Gray
57990,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,8523.0,4.0,Automatic,FWD,Blue
3136,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,99034.0,4.0,Automatic,FWD,White
14069,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,70819.0,4.0,Automatic,FWD,Blue
12544,Mercedes-Benz,E-Class,2000.0,Sedan,Petrol,2.0,119381.0,4.0,Automatic,RWD,Silver
50178,Toyota,RAV4,2015.0,SUV,Hybrid,2.5,66611.0,4.0,Automatic,AWD,White
15681,Hyundai,H1,2008.0,Van,Diesel,2.5,44456.0,4.0,Automatic,FWD,Blue
21953,Hyundai,Elantra,2015.0,Sedan,Petrol,2.0,93206.0,4.0,Automatic,FWD,Blue
14906,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,21481.0,4.0,Automatic,FWD,Black
27654,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,56566.0,4.0,Automatic,FWD,Silver
17405,Volkswagen,Tiguan,2015.0,SUV,Petrol,2.0,67225.0,4.0,Automatic,AWD,White
15825,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,50570.0,4.0,Automatic,FWD,White
16621,Kia,Optima,2014.0,Sedan,Petrol,2.0,23921.0,4.0,Automatic,FWD,White
11604,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,103769.0,4.0,Automatic,FWD,Gold
34572,Hyundai,Tucson,2015.0,SUV,Diesel,2.0,91310.0,4.0,Automatic,FWD,White
18305,Hyundai,H1,2012.0,Van,Diesel,2.5,38073.0,4.0,Automatic,FWD,Silver
2666,Volkswagen,Passat,2015.0,Sedan,Petrol,1.8,22516.0,4.0,Automatic,FWD,Black
24775,Toyota,Camry,2015.0,Sedan,Hybrid,2.5,87614.0,6.0,Automatic,FWD,Black
16960,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,50580.0,4.0,Automatic,FWD,Orange
16041,Chevrolet,Cruze,2012.0,Sedan,Petrol,1.8,52022.0,4.0,Automatic,FWD,White
8154,Dodge,Caliber,2008.0,Hatchback,Petrol,2.0,95692.0,4.0,Automatic,FWD,White
2500,Toyota,Ist,2003.0,Hatchback,Petrol,1.5,80779.0,4.0,Automatic,FWD,White
31361,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,16156.0,4.0,Automatic,FWD,Gray
18817,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,6649.0,4.0,Automatic,FWD,Beige
784,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,27306.0,4.0,Automatic,FWD,Blue
941,Volkswagen,Jetta,2011.0,Sedan,Diesel,2.5,108982.0,5.0,Automatic,FWD,Gray
9722,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,79235.0,4.0,Automatic,FWD,Black
2430,Chevrolet,Malibu,2015.0,Sedan,Petrol,2.5,88679.0,4.0,Automatic,FWD,Black
1568,Ford,Fusion,2015.0,Sedan,Hybrid,2.0,66590.0,4.0,Automatic,FWD,White
10036,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,105634.0,4.0,Automatic,FWD,Gray
14113,Subaru,Forester,2010.0,SUV,Petrol,2.5,65866.0,4.0,Automatic,AWD,Black
17249,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,86910.0,4.0,Automatic,FWD,Silver
4234,Mercedes-Benz,C-Class,2014.0,Sedan,Petrol,1.8,65809.0,4.0,Automatic,RWD,White
15367,Toyota,Prius C,2012.0,Hatchback,Hybrid,1.5,113090.0,4.0,Automatic,FWD,White
18817,Lexus,CT 200h,2011.0,Sedan,Hybrid,1.8,88857.0,4.0,Automatic,FWD,Black
14740,Hyundai,Elantra,2019.0,Sedan,Petrol,2.0,17006.0,4.0,Automatic,FWD,Silver
3293,Mazda,CX-9,2016.0,Sedan,Petrol,2.5,96227.0,4.0,Automatic,AWD,Red
17562,Toyota,Prius C,2015.0,Sedan,Petrol,1.5,26719.0,4.0,Automatic,FWD,Black
18817,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,14913.0,4.0,Automatic,FWD,Red
13799,Toyota,Camry,2017.0,Sedan,Petrol,2.5,39667.0,4.0,Automatic,FWD,Gray
13799,Toyota,Prius,2009.0,Sedan,Hybrid,1.8,112549.0,4.0,Automatic,FWD,Black
16778,Kia,Optima,2014.0,Sedan,Petrol,2.0,22709.0,4.0,Automatic,FWD,White
4391,Subaru,Legacy,2005.0,Sedan,Petrol,2.0,114954.0,4.0,Automatic,AWD,Silver
16465,Kia,Optima,2014.0,Sedan,Petrol,2.0,24399.0,4.0,Automatic,FWD,Black
10349,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,96489.0,4.0,Automatic,FWD,Red
17249,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,77051.0,6.0,Automatic,FWD,White
31361,Lexus,CT 200h,2014.0,Hatchback,Hybrid,1.8,59652.0,4.0,Automatic,FWD,Gray
13488,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,52817.0,4.0,Automatic,FWD,White
5018,Hyundai,Sonata,2016.0,Sedan,Hybrid,2.0,44253.0,4.0,Automatic,FWD,Black
10964,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,103086.0,4.0,Automatic,FWD,Blue
41553,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,10515.0,4.0,Automatic,FWD,White
21796,Mitsubishi,Outlander Sport,2016.0,SUV,Petrol,2.0,45697.0,4.0,Automatic,FWD,Black
11133,Toyota,Prius C,2012.0,Sedan,Hybrid,1.5,79039.0,4.0,Automatic,FWD,Brown
8311,Nissan,Note,2005.0,Hatchback,Petrol,1.5,69042.0,4.0,Automatic,FWD,Silver
32929,Lexus,CT 200h,2014.0,Hatchback,Hybrid,1.8,43186.0,4.0,Automatic,FWD,Red
20385,Mitsubishi,Outlander,2012.0,SUV,Petrol,2.0,64002.0,4.0,Automatic,FWD,Gray
14113,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,113339.0,4.0,Automatic,FWD,Red
706,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,71652.0,4.0,Automatic,FWD,Gray
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White
72130,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,32312.0,4.0,Automatic,FWD,Gray
19444,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,85750.0,4.0,Automatic,FWD,Green
21953,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,97431.0,4.0,Automatic,FWD,Silver
16935,Ford,Fusion,2015.0,Sedan,Petrol,2.5,85501.0,4.0,Automatic,FWD,Black
25716,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,83513.0,4.0,Automatic,FWD,Silver
8154,Audi,Q5,2012.0,SUV,Petrol,2.0,97844.0,4.0,Automatic,AWD,Silver
27946,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,57968.0,4.0,Automatic,FWD,Black
8154,Nissan,Tiida,2005.0,Sedan,Petrol,1.5,691.0,4.0,Automatic,FWD,White
7527,Mitsubishi,Colt,2003.0,Sedan,Petrol,1.5,86992.0,4.0,Automatic,AWD,Black
3607,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,97256.0,4.0,Automatic,FWD,White
28608,Chevrolet,Malibu,2014.0,Sedan,Petrol,2.0,71540.0,4.0,Automatic,FWD,Black
10349,Mitsubishi,Pajero iO,2000.0,SUV,Petrol,2.0,60273.0,4.0,Automatic,AWD,Silver
10036,Toyota,Prius,2008.0,Hatchback,Petrol,1.5,8078.0,4.0,Automatic,FWD,White
20071,Kia,Optima,2016.0,Sedan,Petrol,2.0,18696.0,4.0,Automatic,FWD,White
14500,Nissan,Serena,2010.0,Van,Petrol,2.0,68609.0,4.0,Automatic,FWD,Red
3920,Subaru,XV,2014.0,SUV,Hybrid,2.0,76722.0,4.0,Automatic,AWD,White
7837,Kia,Sportage,2008.0,SUV,Diesel,2.0,117645.0,4.0,Automatic,FWD,Black
6899,Hyundai,Sonata,2013.0,Sedan,Petrol,2.0,42647.0,4.0,Automatic,FWD,Silver
18422,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,14216.0,4.0,Automatic,FWD,Silver
14113,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,70588.0,4.0,Automatic,FWD,White
38574,Hyundai,H1,2015.0,Wagon,Petrol,2.5,82220.0,4.0,Automatic,FWD,Silver
16308,Toyota,Prius,2018.0,Sedan,Hybrid,1.8,10294.0,4.0,Automatic,FWD,Red
16935,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,52196.0,6.0,Automatic,FWD,White
7840,Chevrolet,Captiva,2008.0,SUV,Diesel,2.0,33727.0,4.0,Automatic,FWD,White
53420,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,48543.0,4.0,Automatic,FWD,Silver
10349,Kia,Optima,2013.0,Sedan,Petrol,2.0,31279.0,4.0,Automatic,FWD,White
11447,Toyota,Camry,2018.0,Sedan,Petrol,2.5,19825.0,4.0,Automatic,FWD,Blue
21953,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,123281.0,4.0,Automatic,FWD,Gray
33500,Chevrolet,Malibu,2018.0,Sedan,Petrol,1.5,4039.0,4.0,Automatic,FWD,Gray
22894,Toyota,Camry,2012.0,Sedan,Petrol,2.5,46603.0,4.0,Automatic,FWD,White
19757,Toyota,Prius,2014.0,Hatchback,Hybrid,1.8,105385.0,4.0,Automatic,FWD,Silver
46991,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,121748.0,4.0,Automatic,FWD,White
43905,Toyota,Avalon,2014.0,Sedan,Hybrid,2.5,22805.0,4.0,Automatic,FWD,Gray
12231,Ford,Transit,2004.0,Van,Diesel,2.0,77672.0,4.0,Manual,FWD,Blue
13172,Chevrolet,Volt,2017.0,Hatchback,Hybrid,1.5,47984.0,4.0,Automatic,FWD,Silver
35752,Hyundai,Tucson,2016.0,SUV,Petrol,2.0,19263.0,4.0,Automatic,FWD,Black
18817,Toyota,Prius V,2012.0,Hatchback,Hybrid,1.8,42779.0,4.0,Automatic,FWD,Red
30750,Hyundai,H1,2014.0,Van,Diesel,2.5,71753.0,4.0,Automatic,FWD,White
8163,Toyota,Aqua,2015.0,Hatchback,Hybrid,1.5,79433.0,4.0,Automatic,FWD,Silver
47217,Hyundai,H1,2017.0,Wagon,Diesel,2.5,69919.0,4.0,Automatic,FWD,Gray
40983,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,59031.0,4.0,Automatic,FWD,Black
23521,BMW,3 Series,2014.0,Sedan,Petrol,2.0,36148.0,4.0,Automatic,RWD,Black
16935,Lexus,CT 200h,2015.0,Hatchback,Hybrid,1.8,58999.0,4.0,Automatic,FWD,White
42692,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,97936.0,4.0,Automatic,FWD,Black
10000,Mitsubishi,Pajero iO,2001.0,SUV,Petrol,2.0,60895.0,4.0,Automatic,AWD,Silver
8467,Kia,Optima,2013.0,Sedan,Petrol,2.0,38439.0,4.0,Automatic,FWD,Silver
14113,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,105385.0,4.0,Automatic,FWD,Silver
9408,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,111350.0,6.0,Automatic,FWD,Red
21326,Toyota,Prius,2012.0,Sedan,Hybrid,1.8,73322.0,4.0,Automatic,FWD,Gray
10976,Honda,Fit,2010.0,Hatchback,Petrol,1.5,1243.0,4.0,Automatic,FWD,Blue
22894,Hyundai,H1,2011.0,Van,Diesel,2.5,77326.0,4.0,Automatic,FWD,Gold
19444,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,56670.0,4.0,Automatic,FWD,Blue
9095,Ford,Focus,2012.0,Hatchback,Petrol,2.0,86495.0,4.0,Automatic,FWD,Gray
18817,Toyota,Prius,2014.0,Hatchback,Hybrid,1.8,73854.0,4.0,Automatic,FWD,White
20385,Toyota,Prius V,2011.0,Sedan,Hybrid,1.8,98798.0,4.0,Automatic,FWD,Silver
11967,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,108865.0,4.0,Automatic,FWD,Silver
38762,Honda,Fit,2017.0,Hatchback,Petrol,1.5,17043.0,4.0,Automatic,FWD,Red
42337,Toyota,Camry,2018.0,Sedan,Petrol,2.5,19018.0,4.0,Automatic,FWD,Blue
6115,Volkswagen,Jetta,2000.0,Sedan,Petrol,2.0,20506.0,4.0,Manual,FWD,Red
38157,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,49710.0,4.0,Automatic,FWD,Gray
14740,Chevrolet,Malibu,2013.0,Sedan,Petrol,2.0,23733.0,4.0,Automatic,FWD,Black
20322,Hyundai,H1,2014.0,Van,Diesel,2.5,28231.0,4.0,Automatic,FWD,Gold
3136,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,99034.0,4.0,Automatic,FWD,White
28589,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,64471.0,4.0,Automatic,FWD,Black
15988,Toyota,Aqua,2013.0,Wagon,Hybrid,1.5,27679.0,4.0,Automatic,FWD,Gray
3450,Toyota,Camry,2019.0,Sedan,Hybrid,2.5,5982.0,4.0,Automatic,FWD,Black
4391,Toyota,Prius,2014.0,Hatchback,Hybrid,1.8,94401.0,4.0,Automatic,FWD,White
27654,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,88257.0,4.0,Automatic,FWD,Black
18189,Toyota,Prius,2011.0,Hatchback,Hybrid,1.8,50332.0,6.0,Automatic,FWD,Silver
38445,Hyundai,Tucson,2016.0,SUV,Diesel,2.0,57469.0,4.0,Automatic,FWD,White
13328,Ford,Focus,2011.0,Sedan,Petrol,2.0,86495.0,4.0,Automatic,FWD,Red
43655,Hyundai,H1,2017.0,Wagon,Diesel,2.5,59725.0,4.0,Automatic,FWD,Silver
48998,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,56556.0,4.0,Automatic,FWD,Black
15245,Hyundai,Genesis,2011.0,Coupe,Petrol,2.0,73007.0,4.0,Automatic,FWD,Gray
29420,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,116818.0,4.0,Automatic,FWD,Gray
18211,Hyundai,Sonata,2012.0,Sedan,Petrol,2.0,93206.0,4.0,Automatic,FWD,Black
14113,Toyota,RAV4,2005.0,SUV,Petrol,2.0,77672.0,4.0,Automatic,AWD,White
13589,Chevrolet,Cruze,2014.0,Sedan,Diesel,2.0,104199.0,4.0,Automatic,FWD,Silver
39201,Lexus,CT 200h,2016.0,Hatchback,Hybrid,1.8,9321.0,4.0,Automatic,FWD,Black
18817,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,113898.0,4.0,Automatic,FWD,Blue
60499,Honda,Civic,2018.0,Hatchback,Petrol,1.5,16929.0,4.0,Automatic,FWD,Black
20450,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,50403.0,4.0,Automatic,FWD,Black
12544,Toyota,Prius,2007.0,Sedan,Hybrid,1.5,83886.0,4.0,Automatic,FWD,Red
26795,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,35077.0,4.0,Automatic,FWD,White
12231,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,25477.0,4.0,Automatic,FWD,Gray
16960,Toyota,Aqua,2015.0,Hatchback,Petrol,1.5,50953.0,4.0,Automatic,FWD,White
42171,Hyundai,H1,2016.0,Wagon,Diesel,2.5,63590.0,4.0,Automatic,FWD,Silver
38311,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,105130.0,4.0,Automatic,FWD,Gray
12541,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,55924.0,4.0,Automatic,FWD,Gray
8467,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,118061.0,4.0,Automatic,FWD,Gray
36401,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,92963.0,4.0,Automatic,FWD,Gray
12544,Volkswagen,Jetta,2012.0,Sedan,Petrol,2.5,6836.0,4.0,Automatic,RWD,Black
28391,Hyundai,H1,2014.0,Van,Diesel,2.5,89478.0,4.0,Automatic,FWD,Silver
3607,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,97256.0,4.0,Automatic,FWD,White
27598,Toyota,C-HR,2018.0,SUV,Petrol,2.0,11654.0,4.0,Automatic,FWD,Red
15053,Ford,Transit,1996.0,Van,Diesel,2.5,116818.0,4.0,Manual,RWD,White
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White
53154,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,63575.0,4.0,Automatic,FWD,White
15367,Ford,Fusion,2014.0,Sedan,Petrol,2.0,74565.0,4.0,Automatic,FWD,White
45204,Honda,Civic,2016.0,Coupe,Petrol,2.0,33516.0,4.0,Automatic,FWD,Blue
3450,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,47490.0,4.0,Automatic,FWD,Silver
627,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,119728.0,4.0,Automatic,FWD,White
4861,Honda,Civic,2015.0,Sedan,Hybrid,1.5,30617.0,4.0,Automatic,FWD,Blue
43655,Hyundai,H1,2017.0,Wagon,Diesel,2.5,59725.0,4.0,Automatic,FWD,Silver
6272,Subaru,Forester,2011.0,SUV,Petrol,2.5,63380.0,4.0,Automatic,AWD,Black
18817,Kia,Optima,2012.0,Sedan,Petrol,2.0,27962.0,4.0,Automatic,FWD,Silver
22580,Toyota,Camry,2014.0,Sedan,Petrol,2.5,67109.0,4.0,Automatic,FWD,White
11290,Toyota,Prius C,2012.0,Sedan,Hybrid,1.5,62138.0,4.0,Automatic,FWD,Black
63349,Mazda,CX-5,2019.0,SUV,Petrol,2.5,35164.0,4.0,Automatic,AWD,Gray
23521,Mitsubishi,Outlander Sport,2013.0,SUV,Petrol,2.0,37780.0,4.0,Automatic,AWD,Black
4704,Nissan,Note,2005.0,Hatchback,Petrol,1.5,98177.0,4.0,Automatic,FWD,Black
25089,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,46603.0,4.0,Automatic,FWD,Black
14113,Subaru,Outback,2007.0,Wagon,Petrol,2.5,89145.0,4.0,Automatic,AWD,Beige
1019,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,45374.0,4.0,Automatic,FWD,Black
17249,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,41011.0,4.0,Automatic,FWD,White
1725,Lexus,CT 200h,2013.0,Hatchback,Hybrid,1.8,116939.0,4.0,Automatic,FWD,Black
19130,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,114333.0,4.0,Automatic,FWD,White
36235,Toyota,Aqua,2017.0,Hatchback,Petrol,1.5,6960.0,4.0,Automatic,FWD,Silver
20385,Audi,other,2016.0,SUV,Petrol,2.0,46096.0,4.0,Automatic,FWD,Gray
7222,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,69895.0,4.0,Automatic,FWD,White
36636,Hyundai,H1,2014.0,Van,Diesel,2.5,77578.0,4.0,Automatic,FWD,Silver
6200,Volkswagen,Jetta,2003.0,Sedan,Petrol,2.0,34176.0,4.0,Manual,FWD,Silver
22279,Chevrolet,Orlando,2014.0,SUV,Diesel,2.0,61246.0,4.0,Automatic,FWD,Silver
1646,Dodge,Caliber,2011.0,Hatchback,Petrol,2.0,104494.0,4.0,Automatic,FWD,Orange
7527,Chevrolet,Cruze,2014.0,Sedan,Petrol,1.8,94449.0,4.0,Automatic,FWD,White
3450,Toyota,Camry,2019.0,Sedan,Hybrid,2.5,5982.0,4.0,Automatic,FWD,Black
9722,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,79235.0,4.0,Automatic,FWD,Black
15681,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,53314.0,4.0,Automatic,FWD,White
17158,Chevrolet,Orlando,2013.0,SUV,Diesel,2.0,110520.0,4.0,Automatic,FWD,Silver
37232,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,115089.0,4.0,Automatic,FWD,Black
35269,Hyundai,H1,2015.0,Wagon,Diesel,2.5,78931.0,4.0,Automatic,FWD,White
6586,Toyota,Prius,2009.0,Hatchback,Hybrid,1.5,107630.0,4.0,Automatic,FWD,White
14113,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,59031.0,4.0,Automatic,FWD,Brown
7213,Subaru,Outback,2007.0,Wagon,Petrol,2.0,117370.0,4.0,Automatic,AWD,Blue
19757,Hyundai,Elantra,2019.0,Sedan,Petrol,2.0,6151.0,4.0,Automatic,FWD,White
16621,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,37531.0,4.0,Automatic,FWD,White
16308,Hyundai,Sonata,2013.0,Sedan,Petrol,2.0,120677.0,4.0,Automatic,FWD,Black
4547,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,72063.0,4.0,Automatic,FWD,White
13799,Ford,Fusion,2014.0,Sedan,Hybrid,2.0,60850.0,4.0,Automatic,FWD,Red
12544,Volkswagen,Jetta,2011.0,Sedan,Petrol,2.5,51574.0,5.0,Automatic,FWD,Black
21326,Toyota,Camry,2013.0,Sedan,Petrol,2.5,44739.0,4.0,Automatic,FWD,Silver
26306,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,94489.0,4.0,Automatic,FWD,Silver
7310,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,94379.0,4.0,Automatic,FWD,Black
12858,Mercedes-Benz,GLA,2015.0,SUV,Petrol,2.0,99375.0,4.0,Automatic,FWD,Black
15035,Hyundai,Sonata,2012.0,Sedan,Petrol,2.0,81790.0,4.0,Automatic,FWD,Black
15367,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,31861.0,4.0,Automatic,FWD,Silver
32274,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,54748.0,4.0,Automatic,FWD,White
24433,Hyundai,H1,2014.0,Van,Diesel,2.5,79536.0,4.0,Automatic,FWD,Gray
34497,Toyota,Camry,2016.0,Sedan,Petrol,2.5,36661.0,6.0,Automatic,FWD,Black
57077,Toyota,Camry,2018.0,Sedan,Petrol,2.5,11807.0,4.0,Automatic,FWD,Black
9829,Chevrolet,Cruze,2011.0,Sedan,Petrol,1.8,102394.0,4.0,Automatic,FWD,Black
941,Honda,Fit,2013.0,Hatchback,Petrol,1.5,105923.0,4.0,Automatic,FWD,Silver
28391,Hyundai,H1,2014.0,Van,Diesel,2.5,89478.0,4.0,Automatic,FWD,Silver
38838,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,105716.0,4.0,Automatic,FWD,Black
26196,Hyundai,H1,2010.0,Van,Diesel,2.5,28447.0,4.0,Automatic,FWD,Black
1882,Volkswagen,Jetta,2013.0,Sedan,Petrol,2.5,114843.0,5.0,Automatic,FWD,White
706,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,71652.0,4.0,Automatic,FWD,Gray
53154,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,74093.0,4.0,Automatic,FWD,Blue
549,Lexus,CT 200h,2011.0,Hatchback,Hybrid,1.8,51817.0,4.0,Automatic,FWD,Black
17405,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,59652.0,4.0,Automatic,FWD,Silver
18817,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,80530.0,4.0,Automatic,FWD,Gray
1490,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,108185.0,4.0,Automatic,FWD,White
37959,Honda,Civic,2016.0,Sedan,Petrol,1.5,33947.0,4.0,Automatic,FWD,Black
27679,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,43434.0,4.0,Automatic,FWD,Black
941,Volkswagen,Jetta,2014.0,Sedan,Diesel,1.8,43029.0,4.0,Automatic,FWD,Blue
1725,BMW,3 Series,2013.0,Sedan,Petrol,2.0,117601.0,4.0,Automatic,RWD,Black
8467,Nissan,Tiida,2005.0,Sedan,Petrol,1.5,95825.0,4.0,Automatic,FWD,Silver
18189,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,33139.0,4.0,Automatic,FWD,Silver
24932,Hyundai,H1,2010.0,Van,Diesel,2.5,52611.0,4.0,Automatic,FWD,Silver
3293,Audi,A4,2014.0,Sedan,Petrol,2.0,76827.0,4.0,Automatic,AWD,Blue
